Date,Location,Age,Gender,Married,Occupation,Total Spend
17/01/2021,Chennai,43,Female,Yes,Student,440
17/01/2021,Bangalore,31,Male,Yes,Student,390
17/01/2021,Mumbai,39,Male,No,IT,290
17/01/2021,Hyderabad,35,Female,No,IT,220
18/01/2021,Ahmedabad,29,Female,No,IT,300
18/01/2021,Chennai,32,Female,No,IT,160
18/01/2021,Mumbai,43,Female,No,Student,380
18/01/2021,Mumbai,41,Male,Yes,Student,210
19/01/2021,Ahmedabad,33,Female,No,IT,340
19/01/2021,Hyderabad,43,Female,No,Doc,370
19/01/2021,Bangalore,31,Female,Yes,IT,380
19/01/2021,Bangalore,43,Male,No,Doc,440
19/01/2021,Kolkata,29,Male,No,Student,460
20/01/2021,Hyderabad,26,Male,Yes,Doc,430
20/01/2021,Mumbai,32,Male,Yes,Doc,340
20/01/2021,Delhi,42,Male,Yes,IT,150
21/01/2021,Chennai,29,Female,Yes,IT,310
21/01/2021,Chennai,26,Male,Yes,Student,320
21/01/2021,Pune,37,Female,Yes,IT,220
22/01/2021,Chennai,29,Female,Yes,IT,420
22/01/2021,Bangalore,26,Female,Yes,Doc,490
22/01/2021,Delhi,27,Male,No,IT,280
22/01/2021,Mumbai,25,Male,No,Student,330
22/01/2021,Pune,35,Female,Yes,Doc,420
22/01/2021,Mumbai,41,Male,Yes,Doc,400
22/01/2021,Pune,26,Female,Yes,Student,320
23/01/2021,Hyderabad,42,Female,No,Doc,330
23/01/2021,Delhi,40,Female,No,Student,140
23/01/2021,Bangalore,34,Male,No,IT,520
23/01/2021,Mumbai,39,Female,Yes,IT,350
23/01/2021,Bangalore,33,Female,Yes,IT,470
23/01/2021,Ahmedabad,26,Female,No,Student,460
23/01/2021,Delhi,42,Bigender,Yes,IT,390
23/01/2021,Kolkata,41,Male,Yes,IT,350
23/01/2021,Pune,42,Female,No,IT,260
24/01/2021,Delhi,38,Female,No,Student,370
24/01/2021,Delhi,28,Male,No,Student,520
25/01/2021,Pune,40,Genderfluid,Yes,Doc,230
25/01/2021,Delhi,39,Female,No,Doc,300
25/01/2021,Chennai,26,Male,No,Doc,190
25/01/2021,Delhi,33,Male,Yes,IT,170
25/01/2021,Chennai,43,Male,Yes,IT,290
26/01/2021,Ahmedabad,30,Male,Yes,Doc,360
26/01/2021,Hyderabad,33,Genderfluid,Yes,Student,450
26/01/2021,Mumbai,41,Female,No,Doc,500
26/01/2021,Chennai,34,Male,No,Doc,200
26/01/2021,Pune,27,Female,No,Doc,420
26/01/2021,Ahmedabad,26,Male,No,Student,430
26/01/2021,Hyderabad,32,Male,No,Doc,350
26/01/2021,Hyderabad,30,Female,Yes,IT,280
26/01/2021,Chennai,27,Male,No,Student,180
26/01/2021,Kolkata,42,Male,No,Doc,440
27/01/2021,Kolkata,41,Female,Yes,Student,140
27/01/2021,Hyderabad,42,Female,Yes,IT,270
27/01/2021,Chennai,33,Female,Yes,Doc,450
27/01/2021,Pune,33,Female,No,Student,320
27/01/2021,Mumbai,26,Male,No,IT,160
27/01/2021,Pune,39,Male,Yes,IT,310
27/01/2021,Ahmedabad,40,Male,No,Student,160
28/01/2021,Delhi,39,Male,Yes,Student,430
28/01/2021,Pune,42,Non-binary,No,Student,520
28/01/2021,Bangalore,40,Genderqueer,No,Student,470
28/01/2021,Pune,30,Female,No,IT,390
28/01/2021,Delhi,28,Female,Yes,Student,430
28/01/2021,Ahmedabad,41,Female,No,Student,270
28/01/2021,Ahmedabad,27,Bigender,Yes,Student,370
28/01/2021,Mumbai,31,Male,Yes,Doc,190
29/01/2021,Delhi,35,Female,Yes,Student,210
29/01/2021,Delhi,26,Non-binary,No,Student,270
29/01/2021,Bangalore,38,Female,No,Student,120
29/01/2021,Bangalore,39,Female,Yes,Doc,280
30/01/2021,Hyderabad,28,Female,No,Student,280
30/01/2021,Mumbai,32,Male,No,Student,450
30/01/2021,Hyderabad,28,Polygender,No,IT,320
31/01/2021,Delhi,38,Bigender,No,IT,280
31/01/2021,Chennai,28,Female,Yes,IT,520
31/01/2021,Kolkata,41,Male,No,IT,270
31/01/2021,Hyderabad,32,Male,Yes,Doc,140
31/01/2021,Bangalore,40,Male,Yes,IT,140
01/02/2021,Chennai,31,Bigender,No,Student,250
01/02/2021,Kolkata,31,Female,No,Doc,290
01/02/2021,Ahmedabad,28,Female,No,Doc,440
01/02/2021,Hyderabad,36,Male,No,Doc,150
01/02/2021,Delhi,29,Female,No,IT,160
01/02/2021,Hyderabad,25,Female,No,IT,370
01/02/2021,Hyderabad,36,Male,Yes,Student,340
01/02/2021,Delhi,38,Male,Yes,IT,360
01/02/2021,Delhi,31,Male,Yes,IT,330
02/02/2021,Mumbai,25,Male,No,Doc,450
02/02/2021,Mumbai,43,Male,No,IT,440
02/02/2021,Kolkata,31,Female,No,IT,340
02/02/2021,Mumbai,37,Male,No,IT,210
02/02/2021,Hyderabad,32,Male,Yes,IT,330
02/02/2021,Mumbai,43,Genderfluid,Yes,IT,350
03/02/2021,Kolkata,41,Female,Yes,Doc,140
03/02/2021,Kolkata,41,Female,No,IT,390
03/02/2021,Kolkata,41,Non-binary,No,Doc,350
03/02/2021,Bangalore,40,Polygender,No,IT,470
03/02/2021,Ahmedabad,37,Agender,No,Doc,150
03/02/2021,Bangalore,37,Male,No,Student,130
04/02/2021,Hyderabad,33,Male,Yes,IT,520
04/02/2021,Mumbai,34,Genderqueer,Yes,IT,110
04/02/2021,Pune,25,Male,Yes,Doc,430
04/02/2021,Hyderabad,35,Female,Yes,Doc,230
05/02/2021,Hyderabad,38,Male,Yes,IT,380
05/02/2021,Bangalore,39,Male,Yes,IT,250
05/02/2021,Hyderabad,30,Female,Yes,Student,490
06/02/2021,Delhi,36,Female,No,IT,400
06/02/2021,Delhi,31,Male,No,IT,340
06/02/2021,Hyderabad,33,Male,No,Doc,130
06/02/2021,Chennai,43,Male,Yes,Doc,240
07/02/2021,Bangalore,40,Male,Yes,Doc,350
07/02/2021,Bangalore,32,Female,No,IT,230
07/02/2021,Bangalore,37,Female,No,IT,530
07/02/2021,Ahmedabad,25,Female,Yes,IT,330
07/02/2021,Kolkata,26,Female,No,Doc,320
08/02/2021,Kolkata,26,Female,Yes,Doc,510
08/02/2021,Ahmedabad,37,Male,No,Doc,530
08/02/2021,Kolkata,30,Bigender,Yes,Doc,390
08/02/2021,Mumbai,27,Female,Yes,Doc,340
08/02/2021,Chennai,32,Male,Yes,IT,230
08/02/2021,Delhi,39,Female,No,IT,480
08/02/2021,Hyderabad,35,Male,Yes,Student,280
08/02/2021,Hyderabad,30,Genderfluid,No,IT,370
08/02/2021,Kolkata,30,Female,Yes,Student,440
09/02/2021,Kolkata,26,Male,Yes,IT,120
09/02/2021,Chennai,42,Male,Yes,IT,320
09/02/2021,Pune,39,Female,No,Student,510
09/02/2021,Chennai,41,Female,No,IT,250
10/02/2021,Chennai,39,Bigender,Yes,Student,460
10/02/2021,Hyderabad,27,Female,Yes,IT,130
10/02/2021,Hyderabad,32,Female,No,IT,460
10/02/2021,Ahmedabad,31,Male,Yes,IT,300
10/02/2021,Chennai,41,Male,No,Doc,450
10/02/2021,Pune,27,Male,No,IT,150
11/02/2021,Chennai,42,Bigender,No,Student,420
11/02/2021,Pune,41,Male,Yes,Doc,180
11/02/2021,Kolkata,30,Male,Yes,Student,180
11/02/2021,Pune,41,Male,Yes,Student,110
11/02/2021,Delhi,27,Male,Yes,IT,520
11/02/2021,Kolkata,39,Female,No,Doc,260
11/02/2021,Chennai,39,Polygender,Yes,Student,490
11/02/2021,Kolkata,32,Male,Yes,IT,380
13/02/2021,Mumbai,43,Male,No,IT,360
13/02/2021,Mumbai,28,Male,Yes,IT,200
13/02/2021,Ahmedabad,35,Female,Yes,IT,380
13/02/2021,Delhi,41,Agender,No,Doc,280
13/02/2021,Chennai,27,Male,No,IT,500
13/02/2021,Chennai,29,Female,No,Doc,370
13/02/2021,Hyderabad,32,Male,No,Student,210
13/02/2021,Pune,31,Female,No,IT,120
13/02/2021,Mumbai,38,Female,No,IT,340
14/02/2021,Chennai,35,Female,No,Doc,450
14/02/2021,Kolkata,41,Female,No,Student,450
14/02/2021,Chennai,30,Female,Yes,IT,330
14/02/2021,Ahmedabad,25,Female,No,Student,180
14/02/2021,Delhi,28,Female,Yes,IT,180
14/02/2021,Delhi,38,Female,No,Doc,450
15/02/2021,Ahmedabad,25,Male,Yes,Student,300
15/02/2021,Ahmedabad,29,Agender,Yes,Doc,530
15/02/2021,Delhi,37,Non-binary,Yes,IT,250
15/02/2021,Hyderabad,39,Polygender,No,Doc,500
16/02/2021,Bangalore,41,Female,No,Doc,520
16/02/2021,Delhi,41,Male,Yes,Student,450
16/02/2021,Chennai,41,Male,No,IT,390
16/02/2021,Kolkata,36,Female,Yes,IT,350
16/02/2021,Chennai,34,Female,No,Doc,190
17/02/2021,Kolkata,33,Male,No,Student,470
17/02/2021,Bangalore,39,Female,No,Student,120
17/02/2021,Mumbai,35,Male,No,Student,470
17/02/2021,Bangalore,39,Female,Yes,Doc,270
17/02/2021,Ahmedabad,34,Male,Yes,Doc,480
18/02/2021,Bangalore,36,Male,No,Student,270
18/02/2021,Pune,34,Male,No,IT,400
18/02/2021,Chennai,41,Male,Yes,Student,300
19/02/2021,Bangalore,36,Male,No,Student,360
19/02/2021,Ahmedabad,37,Female,No,IT,200
19/02/2021,Pune,40,Male,No,Doc,210
19/02/2021,Delhi,35,Female,No,Doc,420
19/02/2021,Ahmedabad,42,Female,Yes,Student,500
20/02/2021,Ahmedabad,42,Female,No,IT,500
20/02/2021,Hyderabad,26,Male,Yes,Student,510
20/02/2021,Ahmedabad,27,Female,No,Doc,160
20/02/2021,Hyderabad,33,Male,No,Student,220
21/02/2021,Kolkata,29,Male,Yes,IT,210
21/02/2021,Ahmedabad,43,Male,No,IT,280
21/02/2021,Ahmedabad,36,Male,No,Student,530
22/02/2021,Chennai,27,Female,No,Student,280
22/02/2021,Mumbai,28,Bigender,Yes,Student,110
22/02/2021,Pune,42,Female,Yes,IT,450
22/02/2021,Bangalore,43,Female,Yes,IT,520
23/02/2021,Ahmedabad,39,Male,No,IT,260
23/02/2021,Mumbai,37,Male,Yes,Student,390
23/02/2021,Ahmedabad,37,Female,No,Doc,180
24/02/2021,Delhi,26,Female,Yes,IT,230
24/02/2021,Hyderabad,25,Male,Yes,IT,400
25/02/2021,Chennai,42,Female,Yes,IT,320
25/02/2021,Delhi,37,Female,Yes,Doc,130
25/02/2021,Delhi,28,Male,Yes,Student,150
25/02/2021,Delhi,31,Female,Yes,Doc,290
25/02/2021,Chennai,33,Female,Yes,IT,310
25/02/2021,Kolkata,34,Genderqueer,No,Doc,280
26/02/2021,Pune,28,Genderfluid,No,Student,530
26/02/2021,Delhi,27,Female,Yes,Doc,250
26/02/2021,Delhi,26,Male,Yes,Student,390
26/02/2021,Kolkata,30,Female,No,Student,390
26/02/2021,Mumbai,38,Male,Yes,Student,140
27/02/2021,Pune,39,Male,No,Student,350
27/02/2021,Delhi,34,Female,No,Student,330
27/02/2021,Chennai,43,Male,No,Student,520
27/02/2021,Delhi,35,Male,Yes,IT,170
27/02/2021,Mumbai,34,Male,No,IT,120
28/02/2021,Ahmedabad,34,Female,No,Doc,300
28/02/2021,Pune,32,Genderfluid,Yes,Doc,350
28/02/2021,Bangalore,38,Male,No,IT,130
28/02/2021,Pune,33,Male,Yes,IT,320
28/02/2021,Kolkata,32,Male,No,Doc,260
01/03/2021,Bangalore,40,Female,Yes,Doc,450
01/03/2021,Delhi,43,Male,Yes,IT,110
01/03/2021,Bangalore,25,Male,Yes,Student,490
01/03/2021,Mumbai,43,Female,Yes,IT,310
01/03/2021,Chennai,39,Female,No,IT,390
01/03/2021,Delhi,26,Female,Yes,IT,150
02/03/2021,Kolkata,28,Male,No,Student,380
02/03/2021,Delhi,39,Female,No,Student,390
02/03/2021,Ahmedabad,42,Male,Yes,Student,380
02/03/2021,Ahmedabad,41,Male,No,Student,130
02/03/2021,Ahmedabad,42,Bigender,Yes,Doc,450
02/03/2021,Bangalore,37,Female,Yes,IT,350
02/03/2021,Kolkata,27,Female,Yes,Doc,510
02/03/2021,Kolkata,39,Female,No,Doc,230
02/03/2021,Ahmedabad,27,Male,No,IT,290
03/03/2021,Chennai,42,Male,Yes,Student,510
03/03/2021,Chennai,39,Female,No,Doc,390
03/03/2021,Hyderabad,42,Male,No,Student,220
03/03/2021,Mumbai,35,Female,No,Doc,220
03/03/2021,Hyderabad,43,Female,No,Student,280
03/03/2021,Pune,27,Male,No,Student,490
03/03/2021,Kolkata,34,Female,No,Student,370
03/03/2021,Kolkata,35,Female,Yes,IT,360
03/03/2021,Mumbai,33,Female,Yes,IT,160
03/03/2021,Delhi,43,Female,Yes,IT,120
04/03/2021,Ahmedabad,27,Male,No,IT,310
04/03/2021,Hyderabad,30,Female,No,IT,410
04/03/2021,Pune,43,Male,Yes,Student,510
04/03/2021,Delhi,28,Female,Yes,Doc,530
04/03/2021,Bangalore,38,Male,Yes,IT,190
05/03/2021,Mumbai,33,Male,Yes,Doc,520
05/03/2021,Pune,30,Male,No,Doc,500
05/03/2021,Hyderabad,34,Genderfluid,No,Doc,320
05/03/2021,Ahmedabad,39,Genderqueer,Yes,Student,520
06/03/2021,Bangalore,25,Bigender,No,IT,510
06/03/2021,Hyderabad,29,Male,No,IT,350
06/03/2021,Hyderabad,30,Non-binary,Yes,Student,120
06/03/2021,Hyderabad,25,Female,Yes,Student,490
06/03/2021,Bangalore,26,Male,No,IT,410
06/03/2021,Chennai,35,Male,Yes,Student,330
06/03/2021,Bangalore,35,Male,No,Student,140
07/03/2021,Delhi,43,Female,No,IT,370
07/03/2021,Ahmedabad,32,Genderqueer,No,IT,150
07/03/2021,Delhi,33,Male,Yes,Student,420
07/03/2021,Bangalore,35,Male,No,Student,150
08/03/2021,Mumbai,30,Male,No,Doc,480
08/03/2021,Delhi,35,Male,Yes,Doc,230
08/03/2021,Bangalore,43,Female,Yes,Student,380
09/03/2021,Hyderabad,40,Female,No,Student,120
09/03/2021,Hyderabad,32,Male,Yes,Doc,330
10/03/2021,Ahmedabad,43,Male,No,Student,400
10/03/2021,Ahmedabad,43,Male,No,IT,120
11/03/2021,Delhi,35,Male,No,IT,160
11/03/2021,Delhi,35,Female,Yes,Student,460
11/03/2021,Pune,39,Female,Yes,Student,340
11/03/2021,Chennai,43,Female,Yes,IT,250
11/03/2021,Kolkata,28,Male,No,Doc,310
11/03/2021,Chennai,26,Male,Yes,IT,310
12/03/2021,Delhi,42,Male,No,Doc,510
12/03/2021,Mumbai,32,Genderfluid,No,IT,190
12/03/2021,Hyderabad,42,Female,Yes,Student,500
12/03/2021,Delhi,43,Female,No,Student,410
13/03/2021,Hyderabad,33,Male,No,IT,240
13/03/2021,Ahmedabad,31,Female,Yes,Doc,190
13/03/2021,Delhi,35,Female,Yes,Doc,400
14/03/2021,Delhi,43,Genderfluid,No,Doc,440
14/03/2021,Bangalore,42,Male,Yes,Student,470
14/03/2021,Bangalore,39,Female,Yes,IT,380
14/03/2021,Mumbai,37,Female,No,Student,310
15/03/2021,Mumbai,27,Female,Yes,Doc,160
15/03/2021,Hyderabad,36,Female,Yes,Doc,320
15/03/2021,Mumbai,29,Male,Yes,Student,400
15/03/2021,Chennai,25,Male,No,IT,350
15/03/2021,Chennai,39,Male,No,IT,120
15/03/2021,Ahmedabad,41,Male,Yes,Student,300
15/03/2021,Mumbai,39,Female,Yes,Student,480
15/03/2021,Delhi,37,Female,Yes,IT,180
15/03/2021,Delhi,33,Male,Yes,Student,380
16/03/2021,Chennai,27,Male,Yes,IT,490
16/03/2021,Chennai,43,Female,No,IT,520
17/03/2021,Mumbai,40,Agender,No,Doc,240
17/03/2021,Ahmedabad,32,Female,No,Doc,420
17/03/2021,Delhi,35,Male,Yes,Student,330
17/03/2021,Chennai,37,Male,No,Doc,390
17/03/2021,Kolkata,33,Male,Yes,Student,130
17/03/2021,Ahmedabad,27,Male,Yes,Doc,150
18/03/2021,Ahmedabad,42,Male,Yes,Doc,290
18/03/2021,Chennai,37,Male,Yes,IT,430
18/03/2021,Ahmedabad,42,Agender,No,IT,450
18/03/2021,Mumbai,42,Male,Yes,IT,400
18/03/2021,Ahmedabad,37,Polygender,Yes,Student,410
18/03/2021,Mumbai,28,Male,No,Doc,260
19/03/2021,Hyderabad,41,Male,Yes,Student,110
19/03/2021,Bangalore,29,Female,Yes,Doc,340
19/03/2021,Bangalore,29,Male,Yes,Student,250
19/03/2021,Kolkata,40,Male,No,Student,180
20/03/2021,Hyderabad,34,Female,No,IT,450
20/03/2021,Hyderabad,43,Female,No,Student,440
20/03/2021,Kolkata,37,Female,Yes,Student,290
21/03/2021,Mumbai,33,Male,No,Doc,340
21/03/2021,Pune,32,Non-binary,No,Student,150
21/03/2021,Kolkata,29,Female,No,Student,140
21/03/2021,Pune,32,Female,No,Student,160
21/03/2021,Kolkata,39,Male,Yes,Doc,300
22/03/2021,Hyderabad,43,Female,Yes,Student,430
22/03/2021,Delhi,38,Male,No,Doc,470
22/03/2021,Bangalore,34,Male,No,Doc,290
22/03/2021,Pune,28,Male,Yes,IT,360
22/03/2021,Mumbai,31,Female,No,IT,380
22/03/2021,Delhi,30,Male,No,IT,370
22/03/2021,Ahmedabad,39,Female,Yes,Doc,480
22/03/2021,Delhi,43,Female,Yes,Doc,130
23/03/2021,Hyderabad,42,Male,Yes,IT,500
23/03/2021,Pune,31,Female,Yes,Student,180
23/03/2021,Pune,33,Female,No,Doc,340
23/03/2021,Kolkata,32,Female,Yes,Student,210
23/03/2021,Delhi,28,Male,Yes,IT,490
23/03/2021,Bangalore,27,Bigender,Yes,Student,390
24/03/2021,Chennai,26,Male,Yes,IT,520
24/03/2021,Bangalore,38,Female,Yes,IT,450
24/03/2021,Kolkata,33,Male,No,IT,360
24/03/2021,Ahmedabad,26,Female,Yes,Doc,180
24/03/2021,Ahmedabad,36,Female,Yes,IT,530
24/03/2021,Pune,37,Male,Yes,Student,480
24/03/2021,Bangalore,28,Male,Yes,IT,530
25/03/2021,Delhi,42,Female,Yes,Student,260
25/03/2021,Delhi,42,Male,No,IT,120
25/03/2021,Mumbai,37,Male,Yes,IT,460
25/03/2021,Ahmedabad,32,Male,Yes,Student,520
25/03/2021,Hyderabad,42,Female,No,Student,410
25/03/2021,Hyderabad,26,Male,No,IT,120
26/03/2021,Hyderabad,26,Female,No,Student,450
26/03/2021,Bangalore,33,Female,No,Doc,180
26/03/2021,Pune,42,Female,No,Doc,260
26/03/2021,Kolkata,28,Non-binary,Yes,IT,410
26/03/2021,Chennai,27,Bigender,Yes,IT,110
26/03/2021,Pune,26,Male,No,Doc,220
26/03/2021,Mumbai,31,Female,No,IT,230
27/03/2021,Kolkata,29,Female,Yes,Doc,470
27/03/2021,Hyderabad,38,Female,Yes,IT,130
27/03/2021,Delhi,38,Male,Yes,Student,180
27/03/2021,Pune,30,Female,Yes,IT,490
27/03/2021,Hyderabad,33,Non-binary,Yes,Student,220
27/03/2021,Pune,42,Male,No,Doc,520
27/03/2021,Delhi,40,Female,No,IT,190
27/03/2021,Ahmedabad,27,Female,Yes,IT,520
27/03/2021,Bangalore,43,Female,No,Doc,280
27/03/2021,Mumbai,37,Male,No,Doc,380
27/03/2021,Bangalore,29,Male,Yes,IT,370
28/03/2021,Hyderabad,38,Male,No,Student,140
28/03/2021,Hyderabad,28,Male,Yes,Student,200
28/03/2021,Kolkata,25,Male,Yes,Doc,390
28/03/2021,Hyderabad,33,Male,No,Doc,350
28/03/2021,Delhi,34,Male,No,IT,480
28/03/2021,Mumbai,25,Male,No,Student,420
28/03/2021,Chennai,37,Bigender,Yes,Student,400
28/03/2021,Hyderabad,43,Female,Yes,Doc,490
29/03/2021,Chennai,25,Female,Yes,Student,250
29/03/2021,Hyderabad,40,Female,Yes,Doc,290
29/03/2021,Pune,37,Female,No,Student,300
29/03/2021,Chennai,33,Female,Yes,Student,390
29/03/2021,Hyderabad,32,Male,No,IT,200
30/03/2021,Kolkata,27,Male,Yes,Student,440
30/03/2021,Kolkata,30,Female,Yes,Student,360
30/03/2021,Ahmedabad,25,Female,Yes,Doc,230
30/03/2021,Bangalore,36,Female,No,Doc,480
30/03/2021,Chennai,34,Male,No,Doc,330
30/03/2021,Bangalore,25,Male,Yes,IT,280
30/03/2021,Bangalore,27,Genderqueer,No,Doc,240
31/03/2021,Mumbai,30,Male,No,IT,330
31/03/2021,Chennai,34,Male,Yes,Doc,270
31/03/2021,Hyderabad,29,Male,Yes,Doc,190
31/03/2021,Ahmedabad,39,Male,No,Doc,120
01/04/2021,Kolkata,40,Female,Yes,Doc,180
01/04/2021,Hyderabad,34,Non-binary,No,Student,160
01/04/2021,Hyderabad,36,Male,Yes,Student,510
02/04/2021,Chennai,34,Male,Yes,Doc,270
02/04/2021,Chennai,31,Polygender,No,Student,470
02/04/2021,Chennai,26,Male,Yes,IT,200
02/04/2021,Pune,35,Male,No,IT,350
02/04/2021,Hyderabad,37,Male,No,IT,460
02/04/2021,Kolkata,27,Female,No,IT,290
02/04/2021,Pune,31,Non-binary,No,IT,180
03/04/2021,Mumbai,30,Genderqueer,No,Student,170
03/04/2021,Kolkata,41,Female,Yes,Doc,240
03/04/2021,Ahmedabad,40,Female,No,Student,170
03/04/2021,Ahmedabad,25,Female,Yes,IT,280
05/04/2021,Delhi,33,Female,Yes,Doc,370
05/04/2021,Delhi,39,Female,No,IT,370
05/04/2021,Delhi,27,Male,Yes,Student,490
05/04/2021,Ahmedabad,35,Male,No,Doc,200
05/04/2021,Ahmedabad,30,Male,Yes,Student,140
05/04/2021,Chennai,33,Male,Yes,Student,240
05/04/2021,Mumbai,32,Female,Yes,Doc,110
06/04/2021,Pune,38,Female,Yes,IT,290
06/04/2021,Delhi,30,Male,Yes,IT,400
06/04/2021,Hyderabad,43,Male,No,Doc,370
06/04/2021,Hyderabad,28,Male,No,IT,430
06/04/2021,Hyderabad,37,Male,No,IT,210
06/04/2021,Bangalore,25,Male,Yes,Doc,490
07/04/2021,Chennai,41,Female,Yes,Doc,260
07/04/2021,Pune,28,Non-binary,Yes,Student,250
07/04/2021,Bangalore,26,Male,No,Student,220
07/04/2021,Ahmedabad,42,Male,Yes,Student,110
07/04/2021,Kolkata,43,Female,No,Doc,290
07/04/2021,Mumbai,33,Female,No,Student,200
07/04/2021,Mumbai,29,Female,Yes,Doc,370
08/04/2021,Chennai,25,Female,Yes,Student,180
08/04/2021,Delhi,38,Male,Yes,Student,410
08/04/2021,Chennai,30,Male,No,IT,410
08/04/2021,Pune,38,Female,Yes,Doc,370
08/04/2021,Hyderabad,27,Female,No,IT,200
08/04/2021,Ahmedabad,26,Male,Yes,IT,490
08/04/2021,Kolkata,28,Male,No,IT,310
08/04/2021,Mumbai,30,Female,Yes,Student,210
08/04/2021,Delhi,37,Male,Yes,Doc,180
09/04/2021,Delhi,29,Agender,Yes,Doc,120
09/04/2021,Chennai,32,Male,Yes,Doc,170
09/04/2021,Mumbai,28,Male,Yes,IT,160
09/04/2021,Delhi,29,Genderqueer,Yes,Student,410
09/04/2021,Bangalore,25,Genderfluid,No,Student,110
09/04/2021,Mumbai,36,Female,No,Doc,300
09/04/2021,Ahmedabad,38,Female,Yes,Doc,270
10/04/2021,Bangalore,26,Male,No,IT,320
10/04/2021,Bangalore,34,Male,No,Doc,440
10/04/2021,Kolkata,42,Male,Yes,Doc,400
10/04/2021,Chennai,32,Male,Yes,Student,450
10/04/2021,Bangalore,33,Female,No,Doc,250
10/04/2021,Kolkata,27,Polygender,No,Student,120
11/04/2021,Ahmedabad,38,Female,Yes,Doc,290
11/04/2021,Kolkata,40,Male,Yes,Student,130
11/04/2021,Bangalore,29,Female,Yes,IT,280
11/04/2021,Ahmedabad,27,Male,No,IT,250
12/04/2021,Bangalore,35,Male,Yes,Student,320
12/04/2021,Delhi,41,Male,Yes,Doc,250
13/04/2021,Bangalore,26,Female,Yes,IT,210
13/04/2021,Ahmedabad,27,Male,No,IT,380
13/04/2021,Chennai,38,Male,Yes,Doc,400
13/04/2021,Hyderabad,25,Male,No,Doc,320
14/04/2021,Kolkata,37,Female,No,IT,430
14/04/2021,Kolkata,40,Male,Yes,Doc,520
14/04/2021,Delhi,25,Female,No,Student,430
14/04/2021,Chennai,37,Bigender,Yes,IT,290
14/04/2021,Kolkata,40,Genderfluid,Yes,Doc,370
14/04/2021,Delhi,32,Male,Yes,Student,320
15/04/2021,Pune,36,Male,Yes,IT,430
15/04/2021,Chennai,39,Female,No,Student,370
15/04/2021,Ahmedabad,41,Male,No,Student,400
15/04/2021,Kolkata,34,Female,Yes,Student,270
15/04/2021,Hyderabad,27,Female,Yes,Student,420
15/04/2021,Hyderabad,42,Female,Yes,IT,140
15/04/2021,Mumbai,28,Male,No,Student,420
16/04/2021,Hyderabad,29,Female,Yes,Doc,310
16/04/2021,Chennai,41,Female,No,Student,170
16/04/2021,Chennai,37,Female,Yes,IT,240
16/04/2021,Delhi,37,Male,Yes,Doc,160
17/04/2021,Hyderabad,42,Male,No,IT,220
17/04/2021,Mumbai,27,Female,Yes,IT,320
17/04/2021,Ahmedabad,27,Female,Yes,IT,350
17/04/2021,Chennai,30,Female,No,Doc,310
17/04/2021,Chennai,38,Male,Yes,Student,430
18/04/2021,Kolkata,28,Male,No,Doc,370
18/04/2021,Chennai,30,Female,No,IT,290
18/04/2021,Ahmedabad,28,Female,Yes,Student,180
19/04/2021,Kolkata,37,Female,No,IT,310
19/04/2021,Ahmedabad,39,Female,No,Doc,460
19/04/2021,Hyderabad,41,Female,Yes,IT,310
19/04/2021,Mumbai,39,Female,Yes,IT,200
19/04/2021,Kolkata,30,Female,No,IT,290
20/04/2021,Bangalore,31,Male,Yes,IT,120
20/04/2021,Mumbai,29,Male,No,IT,200
20/04/2021,Mumbai,36,Male,No,Student,140
20/04/2021,Chennai,32,Male,Yes,Doc,160
21/04/2021,Pune,33,Male,Yes,Student,400
21/04/2021,Hyderabad,39,Male,No,Student,410
21/04/2021,Mumbai,26,Female,No,Student,310
21/04/2021,Pune,42,Female,Yes,Student,250
21/04/2021,Chennai,26,Female,No,IT,220
21/04/2021,Delhi,29,Male,No,Student,530
21/04/2021,Delhi,39,Female,No,Student,510
21/04/2021,Kolkata,25,Female,No,IT,330
21/04/2021,Kolkata,36,Genderfluid,Yes,IT,350
21/04/2021,Kolkata,28,Female,No,IT,310
22/04/2021,Hyderabad,37,Male,Yes,IT,450
22/04/2021,Pune,33,Agender,Yes,Doc,380
22/04/2021,Delhi,43,Agender,No,IT,280
22/04/2021,Chennai,41,Female,Yes,IT,170
22/04/2021,Kolkata,26,Male,Yes,Student,110
22/04/2021,Ahmedabad,33,Female,Yes,Student,190
22/04/2021,Mumbai,27,Male,Yes,Doc,340
23/04/2021,Kolkata,33,Female,No,Student,190
23/04/2021,Hyderabad,37,Female,No,IT,300
23/04/2021,Mumbai,40,Female,Yes,IT,480
23/04/2021,Hyderabad,28,Female,No,Student,480
23/04/2021,Pune,36,Female,Yes,Student,460
23/04/2021,Mumbai,27,Female,No,IT,200
23/04/2021,Ahmedabad,29,Bigender,No,IT,310
23/04/2021,Ahmedabad,37,Male,No,Student,380
24/04/2021,Pune,29,Female,No,Student,320
24/04/2021,Pune,31,Genderqueer,Yes,Student,440
24/04/2021,Mumbai,32,Genderfluid,Yes,IT,160
25/04/2021,Delhi,36,Male,Yes,Student,270
25/04/2021,Kolkata,38,Male,Yes,Student,500
26/04/2021,Pune,32,Male,No,Student,310
26/04/2021,Delhi,26,Male,No,IT,320
26/04/2021,Chennai,34,Female,Yes,IT,360
26/04/2021,Bangalore,38,Male,Yes,IT,490
26/04/2021,Delhi,25,Male,No,Student,500
26/04/2021,Chennai,32,Male,No,Student,230
